id,year_film,year_award,ceremony,category,nominee,title,win
5362,1999,2000,57,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Hugh Grant,NOTTING HILL,False
5363,1999,2000,57,Best Performance by an Actress in a Supporting Role in any Motion Picture,Angelina Jolie,"GIRL, INTERRUPTED",True
5364,1999,2000,57,Best Performance by an Actress in a Supporting Role in any Motion Picture,Cameron Diaz,BEING JOHN MALKOVICH,False
5365,1999,2000,57,Best Performance by an Actress in a Supporting Role in any Motion Picture,Catherine Keener,BEING JOHN MALKOVICH,False
5366,1999,2000,57,Best Performance by an Actress in a Supporting Role in any Motion Picture,Samantha Morton,SWEET AND LOWDOWN,False
5367,1999,2000,57,Best Performance by an Actress in a Supporting Role in any Motion Picture,Natalie Portman,ANYWHERE BUT HERE,False
5368,1999,2000,57,Best Performance by an Actress in a Supporting Role in any Motion Picture,Chloë Sevigny,BOYS DON'T CRY,False
5369,1999,2000,57,Best Performance by an Actor in a Supporting Role in any Motion Picture,Tom Cruise,MAGNOLIA,True
5370,1999,2000,57,Best Performance by an Actor in a Supporting Role in any Motion Picture,Haley Joel Osment,"SIXTH SENSE, THE",False
5371,1999,2000,57,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Caine,"CIDER HOUSE RULES, THE",False
5372,1999,2000,57,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Clarke Duncan,"GREEN MILE, THE",False
5373,1999,2000,57,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jude Law,THE TALENTED MR. RIPLEY,False
5374,1999,2000,57,Best Director - Motion Picture,Sam Mendes,AMERICAN BEAUTY,True
5375,1999,2000,57,Best Director - Motion Picture,Norman Jewison,"HURRICANE, THE",False
5376,1999,2000,57,Best Director - Motion Picture,Neil Jordan,THE END OF THE AFFAIR,False
5377,1999,2000,57,Best Director - Motion Picture,Michael Mann,THE INSIDER,False
5378,1999,2000,57,Best Director - Motion Picture,Anthony Minghella,THE TALENTED MR. RIPLEY,False
5379,1999,2000,57,Best Screenplay - Motion Picture,Alan Ball,AMERICAN BEAUTY,True
5380,1999,2000,57,Best Screenplay - Motion Picture,Michael Mann,THE INSIDER,False
5381,1999,2000,57,Best Screenplay - Motion Picture,M. Night Shyamalan,"SIXTH SENSE, THE",False
5382,1999,2000,57,Best Screenplay - Motion Picture,Charlie Kaufman,BEING JOHN MALKOVICH,False
5383,1999,2000,57,Best Screenplay - Motion Picture,John Irving,"CIDER HOUSE RULES, THE",False
5384,1999,2000,57,Best Motion Picture - Foreign Language,All About My Mother,"SPAIN, PEDRO ALMODÓVAR",True
5385,1999,2000,57,Best Motion Picture - Foreign Language,Aimée & Jaguar,"GERMANY, FRANÇOIS GIRARD",False
5386,1999,2000,57,Best Motion Picture - Foreign Language,East/West,"FRANCE, RÉGIS WARGNIER",False
5387,1999,2000,57,Best Motion Picture - Foreign Language,The Girl on the Bridge,"FRANCE, PATRICE LECONTE",False
5388,1999,2000,57,Best Motion Picture - Foreign Language,The Red Violin,"CANADA, FRANÇOIS GIRARD",False
5389,1999,2000,57,Best Original Score - Motion Picture,Ennio Morricone,THE LEGEND OF 1900,True
5390,1999,2000,57,Best Original Score - Motion Picture,John Williams,ANGELA'S ASHES,False
5391,1999,2000,57,Best Original Score - Motion Picture,George Fenton,ANNA AND THE KING,False
5392,1999,2000,57,Best Original Score - Motion Picture,Michael Nyman,THE END OF THE AFFAIR,False
5393,1999,2000,57,Best Original Score - Motion Picture,Jocelyn Pook,EYES WIDE SHUT,False
5394,1999,2000,57,Best Original Score - Motion Picture,Pieter Bourke,THE INSIDER,False
5395,1999,2000,57,Best Original Score - Motion Picture,Angelo Badalamenti,THE STRAIGHT STORY,False
5396,1999,2000,57,Best Original Score - Motion Picture,Gabriel Yared,THE TALENTED MR. RIPLEY,False
5397,1999,2000,57,Best Original Score - Motion Picture,Thomas Newman,AMERICAN BEAUTY,False
5398,1999,2000,57,Best Original Song - Motion Picture,"""You'll Be In My Heart"", Phil Collins",TARZAN,True
5399,1999,2000,57,Best Original Song - Motion Picture,"When She Loved Me, Randy Newman",TOY STORY 2,False
5400,1999,2000,57,Best Original Song - Motion Picture,"""Beautiful Stranger"", Madonna, William Orbit",AUSTIN POWERS: THE SPY WHO SHAGGED ME,False
5401,1999,2000,57,Best Original Song - Motion Picture,"""How Can I Not Love You"", Kenneth 'Babyface' Edmonds, George Fenton, Robert Kraft",ANNA AND THE KING,False
5402,1999,2000,57,Best Original Song - Motion Picture,"""Save Me"", Aimee Mann",MAGNOLIA,False
5403,1999,2000,57,Best Television Series - Drama,"Sopranos, The","SOPRANOS, THE",True
5404,1999,2000,57,Best Television Series - Drama,ER,ER,False
5405,1999,2000,57,Best Television Series - Drama,Once and Again,ONCE AND AGAIN,False
5406,1999,2000,57,Best Television Series - Drama,"Practice, The","PRACTICE, THE",False
5407,1999,2000,57,Best Television Series - Drama,"West Wing, The","WEST WING, THE",False
5408,1999,2000,57,Best Television Series - Musical or Comedy,Sex and The City,SEX AND THE CITY,True
5409,1999,2000,57,Best Television Series - Musical or Comedy,Ally McBeal,ALLY MCBEAL,False
5410,1999,2000,57,Best Television Series - Musical or Comedy,Dharma & Greg,DHARMA & GREG,False
5411,1999,2000,57,Best Television Series - Musical or Comedy,Spin City,SPIN CITY,False
5412,1999,2000,57,Best Television Series - Musical or Comedy,Will & Grace,WILL & GRACE,False
5413,1999,2000,57,Best Television Limited Series or Motion Picture Made for Television,RKO 281,RKO 281,True
5414,1999,2000,57,Best Television Limited Series or Motion Picture Made for Television,Dash and Lilly,DASH AND LILLY,False
5415,1999,2000,57,Best Television Limited Series or Motion Picture Made for Television,Introducing Dorothy Dandridge,INTRODUCING DOROTHY DANDRIDGE,False
5416,1999,2000,57,Best Television Limited Series or Motion Picture Made for Television,Joan of Arc,JOAN OF ARC,False
5417,1999,2000,57,Best Television Limited Series or Motion Picture Made for Television,Witness Protection,WITNESS PROTECTION,False
5418,1999,2000,57,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Halle Berry,INTRODUCING DOROTHY DANDRIDGE,True
5419,1999,2000,57,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Judy Davis,DASH AND LILLY,False
5420,1999,2000,57,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Mia Farrow,FORGET ME NEVER,False
5421,1999,2000,57,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Helen Mirren,"PASSION OF AYN RAND, THE",False
5422,1999,2000,57,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Leelee Sobieski,JOAN OF ARC,False
5423,1999,2000,57,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Jack Lemmon,INHERIT THE WIND (TV - 1999),True
5424,1999,2000,57,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Liev Schreiber,RKO 281,False
5425,1999,2000,57,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Sam Shepard,DASH AND LILLY,False
5426,1999,2000,57,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Tom Sizemore,WITNESS PROTECTION,False
5427,1999,2000,57,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Jack Lemmon,TUESDAYS WITH MORRIE,False
5428,1999,2000,57,Best Performance by an Actress In A Television Series - Drama,Edie Falco,"SOPRANOS, THE",True
5429,1999,2000,57,Best Performance by an Actress In A Television Series - Drama,Amy Brenneman,JUDGING AMY,False
5430,1999,2000,57,Best Performance by an Actress In A Television Series - Drama,Julianna Margulies,ER,False
5431,1999,2000,57,Best Performance by an Actress In A Television Series - Drama,Sela Ward,ONCE AND AGAIN,False
5432,1999,2000,57,Best Performance by an Actress In A Television Series - Drama,Lorraine Bracco,"SOPRANOS, THE",False
5433,1999,2000,57,Best Performance by an Actor In A Television Series - Drama,James Gandolfini,"SOPRANOS, THE",True
5434,1999,2000,57,Best Performance by an Actor In A Television Series - Drama,William O. Campbell,ONCE AND AGAIN,False
5435,1999,2000,57,Best Performance by an Actor In A Television Series - Drama,Rob Lowe,"WEST WING, THE",False
5436,1999,2000,57,Best Performance by an Actor In A Television Series - Drama,Dylan McDermott,"PRACTICE, THE",False
5437,1999,2000,57,Best Performance by an Actor In A Television Series - Drama,Martin Sheen,"WEST WING, THE",False
5438,1999,2000,57,Best Performance by an Actress in a Television Series - Musical or Comedy,Sarah Jessica Parker,SEX AND THE CITY,True
5439,1999,2000,57,Best Performance by an Actress in a Television Series - Musical or Comedy,Jenna Elfman,DHARMA & GREG,False
5440,1999,2000,57,Best Performance by an Actress in a Television Series - Musical or Comedy,Calista Flockhart,ALLY MCBEAL,False
5441,1999,2000,57,Best Performance by an Actress in a Television Series - Musical or Comedy,Felicity Huffman,SPORTS NIGHT,False
5442,1999,2000,57,Best Performance by an Actress in a Television Series - Musical or Comedy,Heather Locklear,SPIN CITY,False
5443,1999,2000,57,Best Performance by an Actress in a Television Series - Musical or Comedy,Debra Messing,WILL & GRACE,False
5444,1999,2000,57,Best Performance by an Actor in a Television Series - Musical or Comedy,Michael J. Fox,SPIN CITY,True
5445,1999,2000,57,Best Performance by an Actor in a Television Series - Musical or Comedy,Ray Romano,EVERYBODY LOVES RAYMOND,False
5446,1999,2000,57,Best Performance by an Actor in a Television Series - Musical or Comedy,George Segal,JUST SHOOT ME!,False
5447,1999,2000,57,Best Performance by an Actor in a Television Series - Musical or Comedy,Thomas Gibson,DHARMA & GREG,False
5448,1999,2000,57,Best Performance by an Actor in a Television Series - Musical or Comedy,Eric McCormack,WILL & GRACE,False
5449,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Nancy Marchand,"SOPRANOS, THE",True
5450,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kim Cattrall,SEX AND THE CITY,False
5451,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Melanie Griffith,RKO 281,False
5452,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Cynthia Nixon,SEX AND THE CITY,False
5453,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Miranda Richardson,"BIG BRASS RING, THE",False
5454,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kathy Bates,ANNIE (2000),False
5455,1999,2000,57,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jacqueline Bisset,JOAN OF ARC,False
5456,1999,2000,57,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Peter Fonda,"PASSION OF AYN RAND, THE",True
5457,1999,2000,57,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Klaus Maria Brandauer,INTRODUCING DOROTHY DANDRIDGE,False
5458,1999,2000,57,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sean P. Hayes,WILL & GRACE,False
5459,1999,2000,57,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chris Noth,SEX AND THE CITY,False
5460,1999,2000,57,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Peter O'Toole,JOAN OF ARC,False
5461,1999,2000,57,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Spade,JUST SHOOT ME!,False
5462,1999,2000,57,Cecil B. deMille Award,Barbra Streisand,BARBRA STREISAND,False
5463,2000,2001,58,Best Motion Picture - Drama,Gladiator,GLADIATOR,True
5464,2000,2001,58,Best Motion Picture - Drama,Billy Elliot,BILLY ELLIOT,False
5465,2000,2001,58,Best Motion Picture - Drama,Erin Brockovich,ERIN BROCKOVICH,False
5466,2000,2001,58,Best Motion Picture - Drama,Sunshine,SUNSHINE,False
5467,2000,2001,58,Best Motion Picture - Drama,Traffic,TRAFFIC,False
5468,2000,2001,58,Best Motion Picture - Drama,Wonder Boys,WONDER BOYS,False
5469,2000,2001,58,Best Motion Picture - Musical or Comedy,Almost Famous,ALMOST FAMOUS,True
5470,2000,2001,58,Best Motion Picture - Musical or Comedy,"O Brother, Where Art Thou?","O BROTHER, WHERE ART THOU?",False
5471,2000,2001,58,Best Motion Picture - Musical or Comedy,Best in Show,BEST IN SHOW,False
5472,2000,2001,58,Best Motion Picture - Musical or Comedy,Chicken Run,CHICKEN RUN,False
5473,2000,2001,58,Best Motion Picture - Musical or Comedy,Chocolat,CHOCOLAT,False
5474,2000,2001,58,Best Performance by an Actress in a Motion Picture - Drama,Julia Roberts,ERIN BROCKOVICH,True
5475,2000,2001,58,Best Performance by an Actress in a Motion Picture - Drama,Laura Linney,YOU CAN COUNT ON ME,False
5476,2000,2001,58,Best Performance by an Actress in a Motion Picture - Drama,Joan Allen,"CONTENDER, THE",False
5477,2000,2001,58,Best Performance by an Actress in a Motion Picture - Drama,Björk,DANCER IN THE DARK,False
5478,2000,2001,58,Best Performance by an Actress in a Motion Picture - Drama,Ellen Burstyn,REQUIEM FOR A DREAM,False
5479,2000,2001,58,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,CAST AWAY,True
5480,2000,2001,58,Best Performance by an Actor in a Motion Picture - Drama,Javier Bardem,BEFORE NIGHT FALLS,False
5481,2000,2001,58,Best Performance by an Actor in a Motion Picture - Drama,Russell Crowe,GLADIATOR,False
5482,2000,2001,58,Best Performance by an Actor in a Motion Picture - Drama,Michael Douglas,WONDER BOYS,False
5483,2000,2001,58,Best Performance by an Actor in a Motion Picture - Drama,Geoffrey Rush,QUILLS,False
5484,2000,2001,58,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Renée Zellweger,NURSE BETTY,True
5485,2000,2001,58,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Juliette Binoche,CHOCOLAT,False
5486,2000,2001,58,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Brenda Blethyn,SAVING GRACE,False
5487,2000,2001,58,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Sandra Bullock,MISS CONGENIALITY,False
5488,2000,2001,58,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Tracey Ullman,SMALL TIME CROOKS,False
5489,2000,2001,58,Best Performance by an Actor in a Motion Picture - Musical or Comedy,George Clooney,"O BROTHER, WHERE ART THOU?",True
5490,2000,2001,58,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Mel Gibson,WHAT WOMEN WANT,False
5491,2000,2001,58,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jim Carrey,DR. SEUSS' HOW THE GRINCH STOLE CHRISTMAS!,False
5492,2000,2001,58,Best Performance by an Actor in a Motion Picture - Musical or Comedy,John Cusack,HIGH FIDELITY,False
5493,2000,2001,58,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Robert De Niro,MEET THE PARENTS,False
5494,2000,2001,58,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kate Hudson,ALMOST FAMOUS,True
5495,2000,2001,58,Best Performance by an Actress in a Supporting Role in any Motion Picture,Judi Dench,CHOCOLAT,False
5496,2000,2001,58,Best Performance by an Actress in a Supporting Role in any Motion Picture,Frances McDormand,ALMOST FAMOUS,False
5497,2000,2001,58,Best Performance by an Actress in a Supporting Role in any Motion Picture,Julie Walters,BILLY ELLIOT,False
5498,2000,2001,58,Best Performance by an Actress in a Supporting Role in any Motion Picture,Catherine Zeta-Jones,TRAFFIC,False
